228,4,time,val
172,1,5.353,5.72900217
172,2,5.353,-19.13882808
172,3,5.353,-24.12786370
173,0,5.414,-11.75472636
173,1,5.414,5.72900217
173,2,5.414,-19.13882808
173,3,5.414,-24.12786370
174,0,5.521,-11.75472636
174,1,5.521,5.72900217
174,2,5.521,-19.13882808
174,3,5.521,-24.12786370
175,0,5.628,-11.75472636
175,1,5.628,5.72900217
175,2,5.628,-19.13882808
175,3,5.628,-24.12786370
176,0,5.689,-11.75472636
176,1,5.689,5.72900217
176,2,5.689,-19.13882808
176,3,5.689,-24.12786370
177,0,5.750,-11.75472636
177,1,5.750,5.72900217
177,2,5.750,-19.13882808
177,3,5.750,-24.12786370
178,0,5.857,-11.75472636
178,1,5.857,5.72900217
178,2,5.857,-19.13882808
178,3,5.857,-24.12786370
179,0,5.964,-11.75472636
179,1,5.964,5.72900217
179,2,5.964,-19.13882808
179,3,5.964,-24.12786370
180,0,6.025,-11.75472636
180,1,6.025,5.72900217
180,2,6.025,-19.13882808
180,3,6.025,-24.12786370
181,0,6.085,-11.75472636
181,1,6.085,5.72900217
181,2,6.085,-19.13882808
181,3,6.085,-24.12786370
182,0,6.193,-11.75472636
182,1,6.193,5.72900217
182,2,6.193,-19.13882808
182,3,6.193,-24.12786370
183,0,6.299,-11.75472636
183,1,6.299,5.72900217
183,2,6.299,-19.13882808
183,3,6.299,-24.12786370
184,0,6.360,-11.75472636
184,1,6.360,5.72900217
184,2,6.360,-19.13882808
184,3,6.360,-24.12786370
185,0,6.421,-11.75472636
185,1,6.421,5.72900217
185,2,6.421,-19.13882808
185,3,6.421,-24.12786370
186,0,6.528,-11.75472636
186,1,6.528,5.72900217
186,2,6.528,-19.13882808
186,3,6.528,-24.12786370
187,0,6.635,-11.75472636
187,1,6.635,5.72900217
187,2,6.635,-19.13882808
187,3,6.635,-24.12786370
188,0,6.695,-11.75472636
188,1,6.695,5.72900217
188,2,6.695,-19.13882808
188,3,6.695,-24.12786370
