228,4,time,val
39,1,1,0.003,5.721
39,1,2,0.003,0.119
39,1,3,0.003,0.006
39,2,0,0.003,-0.038
39,2,1,0.003,0.119
39,2,2,0.003,-19.319
39,2,3,0.003,0.932
39,3,0,0.003,-0.001
39,3,1,0.003,0.006
39,3,2,0.003,0.932
39,3,3,0.003,-23.947
40,0,0,0.003,-11.748
40,0,1,0.003,0.340
40,0,2,0.003,-0.038
40,0,3,0.003,-0.001
40,1,0,0.003,0.340
40,1,1,0.003,5.722
40,1,2,0.003,0.104
40,1,3,0.003,0.005
40,2,0,0.003,-0.038
40,2,1,0.003,0.104
40,2,2,0.003,-19.317
40,2,3,0.003,0.928
40,3,0,0.003,-0.001
40,3,1,0.003,0.005
40,3,2,0.003,0.928
40,3,3,0.003,-23.949
41,0,0,0.004,-11.749
41,0,1,0.004,0.318
41,0,2,0.004,-0.038
41,0,3,0.004,-0.001
41,1,0,0.004,0.318
41,1,1,0.004,5.723
41,1,2,0.004,0.090
41,1,3,0.004,0.004
41,2,0,0.004,-0.038
41,2,1,0.004,0.090
41,2,2,0.004,-19.316
41,2,3,0.004,0.924
41,3,0,0.004,-0.001
41,3,1,0.004,0.004
41,3,2,0.004,0.924
41,3,3,0.004,-23.951
42,0,0,0.004,-11.750
42,0,1,0.004,0.295
42,0,2,0.004,-0.038
42,0,3,0.004,-0.001
42,1,0,0.004,0.295
42,1,1,0.004,5.724
42,1,2,0.004,0.077
42,1,3,0.004,0.004
42,2,0,0.004,-0.038
42,2,1,0.004,0.077
42,2,2,0.004,-19.314
42,2,3,0.004,0.919
42,3,0,0.004,-0.001
42,3,1,0.004,0.004
42,3,2,0.004,0.919
42,3,3,0.004,-23.952
43,0,0,0.004,-11.751
43,0,1,0.004,0.273
43,0,2,0.004,-0.037
43,0,3,0.004,-0.001
43,1,0,0.004,0.273
43,1,1,0.004,5.725
43,1,2,0.004,0.065
43,1,3,0.004,0.003
43,2,0,0.004,-0.037
43,2,1,0.004,0.065
43,2,2,0.004,-19.312
43,2,3,0.004,0.914
43,3,0,0.004,-0.001
43,3,1,0.004,0.003
43,3,2,0.004,0.914
43,3,3,0.004,-23.954
44,0,0,0.004,-11.751
44,0,1,0.004,0.250
44,0,2,0.004,-0.037
44,0,3,0.004,-0.001
44,1,0,0.004,0.250
44,1,1,0.004,5.725
44,1,2,0.004,0.054
44,1,3,0.004,0.003
44,2,0,0.004,-0.037
44,2,1,0.004,0.054
44,2,2,0.004,-19.310
44,2,3,0.004,0.909
44,3,0,0.004,-0.001
44,3,1,0.004,0.003
44,3,2,0.004,0.909
44,3,3,0.004,-23.956
45,0,0,0.005,-11.752
45,0,1,0.005,0.227
45,0,2,0.005,-0.037
45,0,3,0.005,-0.001
45,1,0,0.005,0.227
45,1,1,0.005,5.726
45,1,2,0.005,0.044
45,1,3,0.005,0.003
45,2,0,0.005,-0.037
45,2,1,0.005,0.044
45,2,2,0.005,-19.308
45,2,3,0.005,0.903
45,3,0,0.005,-0.001
45,3,1,0.005,0.003
45,3,2,0.005,0.903
45,3,3,0.005,-23.959
46,0,0,0.005,-11.753
46,0,1,0.005,0.205
46,0,2,0.005,-0.036
46,0,3,0.005,-0.001
46,1,0,0.005,0.205
46,1,1,0.005,5.727
46,1,2,0.005,0.035
46,1,3,0.005,0.002
46,2,0,0.005,-0.036
46,2,1,0.005,0.035
46,2,2,0.005,-19.305
46,2,3,0.005,0.897
46,3,0,0.005,-0.001
46,3,1,0.005,0.002
46,3,2,0.005,0.897
46,3,3,0.005,-23.961
47,0,0,0.005,-11.753
47,0,1,0.005,0.182
47,0,2,0.005,-0.035
47,0,3,0.005,-0.001
47,1,0,0.005,0.182
47,1,1,0.005,5.727
47,1,2,0.005,0.027
47,1,3,0.005,0.002
47,2,0,0.005,-0.035
47,2,1,0.005,0.027
47,2,2,0.005,-19.303
47,2,3,0.005,0.889
47,3,0,0.005,-0.001
47,3,1,0.005,0.002
47,3,2,0.005,0.889
47,3,3,0.005,-23.964
48,0,0,0.006,-11.753
48,0,1,0.006,0.159
48,0,2,0.006,-0.035
48,0,3,0.006,-0.001
48,1,0,0.006,0.159
48,1,1,0.006,5.728
48,1,2,0.006,0.020
48,1,3,0.006,0.001
48,2,0,0.006,-0.035
48,2,1,0.006,0.020
48,2,2,0.006,-19.300
48,2,3,0.006,0.882
48,3,0,0.006,-0.001
48,3,1,0.006,0.001
48,3,2,0.006,0.882
48,3,3,0.006,-23.967
49,0,0,0.006,-11.754
49,0,1,0.006,0.137
49,0,2,0.006,-0.034
49,0,3,0.006,-0.001
49,1,0,0.006,0.137
49,1,1,0.006,5.728
49,1,2,0.006,0.014
49,1,3,0.006,0.001
49,2,0,0.006,-0.034
49,2,1,0.006,0.014
49,2,2,0.006,-19.296
49,2,3,0.006,0.873
49,3,0,0.006,-0.001
49,3,1,0.006,0.001
49,3,2,0.006,0.873
49,3,3,0.006,-23.970
50,0,0,0.007,-11.754
50,0,1,0.007,0.106
50,0,2,0.007,-0.032
50,0,3,0.007,-0.001
50,1,0,0.007,0.106
50,1,1,0.007,5.728
50,1,2,0.007,0.008
50,1,3,0.007,0.001
50,2,0,0.007,-0.032
50,2,1,0.007,0.008
50,2,2,0.007,-19.291
50,2,3,0.007,0.859
50,3,0,0.007,-0.001
50,3,1,0.007,0.001
50,3,2,0.007,0.859
50,3,3,0.007,-23.975
51,0,0,0.008,-11.754
51,0,1,0.008,0.082
51,0,2,0.008,-0.031
51,0,3,0.008,-0.001
51,1,0,0.008,0.082
51,1,1,0.008,5.729
51,1,2,0.008,0.004
51,1,3,0.008,0.000
51,2,0,0.008,-0.031
51,2,1,0.008,0.004
51,2,2,0.008,-19.286
51,2,3,0.008,0.845
51,3,0,0.008,-0.001
51,3,1,0.008,0.000
51,3,2,0.008,0.845
51,3,3,0.008,-23.980
52,0,0,0.009,-11.755
52,0,1,0.009,0.064
52,0,2,0.009,-0.030
52,0,3,0.009,-0.001
52,1,0,0.009,0.064
52,1,1,0.009,5.729
52,1,2,0.009,0.002
52,1,3,0.009,0.000
52,2,0,0.009,-0.030
52,2,1,0.009,0.002
52,2,2,0.009,-19.281
52,2,3,0.009,0.831
52,3,0,0.009,-0.001
52,3,1,0.009,0.000
52,3,2,0.009,0.831
52,3,3,0.009,-23.985
53,0,0,0.009,-11.755
53,0,1,0.009,0.049
