116,4,time,val
18,0,2,0.279,0.045
18,0,3,0.279,-0.020
18,1,0,0.279,-0.031
18,1,1,0.279,0.000
18,1,2,0.279,-0.076
18,1,3,0.279,0.042
18,2,0,0.279,0.045
18,2,1,0.279,-0.076
18,2,2,0.279,0.000
18,2,3,0.279,-0.035
18,3,0,0.279,-0.020
18,3,1,0.279,0.042
18,3,2,0.279,-0.035
18,3,3,0.279,0.000
19,0,0,0.287,0.000
19,0,1,0.287,-0.031
19,0,2,0.287,0.047
19,0,3,0.287,-0.021
19,1,0,0.287,-0.031
19,1,1,0.287,0.000
19,1,2,0.287,-0.078
19,1,3,0.287,0.043
19,2,0,0.287,0.047
19,2,1,0.287,-0.078
19,2,2,0.287,0.000
19,2,3,0.287,-0.035
19,3,0,0.287,-0.021
19,3,1,0.287,0.043
19,3,2,0.287,-0.035
19,3,3,0.287,0.000
20,0,0,0.295,0.000
20,0,1,0.295,-0.031
20,0,2,0.295,0.049
20,0,3,0.295,-0.022
20,1,0,0.295,-0.031
20,1,1,0.295,0.000
20,1,2,0.295,-0.080
20,1,3,0.295,0.045
20,2,0,0.295,0.049
20,2,1,0.295,-0.080
20,2,2,0.295,0.000
20,2,3,0.295,-0.035
20,3,0,0.295,-0.022
20,3,1,0.295,0.045
20,3,2,0.295,-0.035
20,3,3,0.295,0.000
21,0,0,0.303,0.000
21,0,1,0.303,-0.031
21,0,2,0.303,0.051
21,0,3,0.303,-0.024
21,1,0,0.303,-0.031
21,1,1,0.303,0.000
21,1,2,0.303,-0.082
21,1,3,0.303,0.046
21,2,0,0.303,0.051
21,2,1,0.303,-0.082
21,2,2,0.303,0.000
21,2,3,0.303,-0.035
21,3,0,0.303,-0.024
21,3,1,0.303,0.046
21,3,2,0.303,-0.035
21,3,3,0.303,0.000
22,0,0,0.310,0.000
22,0,1,0.310,-0.031
22,0,2,0.310,0.053
22,0,3,0.310,-0.025
22,1,0,0.310,-0.031
22,1,1,0.310,0.000
22,1,2,0.310,-0.084
22,1,3,0.310,0.048
22,2,0,0.310,0.053
22,2,1,0.310,-0.084
22,2,2,0.310,0.000
22,2,3,0.310,-0.036
22,3,0,0.310,-0.025
22,3,1,0.310,0.048
22,3,2,0.310,-0.036
22,3,3,0.310,0.000
23,0,0,0.318,0.000
23,0,1,0.318,-0.031
23,0,2,0.318,0.055
23,0,3,0.318,-0.027
23,1,0,0.318,-0.031
23,1,1,0.318,0.000
23,1,2,0.318,-0.086
23,1,3,0.318,0.050
23,2,0,0.318,0.055
23,2,1,0.318,-0.086
23,2,2,0.318,0.000
23,2,3,0.318,-0.036
23,3,0,0.318,-0.027
23,3,1,0.318,0.050
23,3,2,0.318,-0.036
23,3,3,0.318,0.000
24,0,0,0.326,0.000
24,0,1,0.326,-0.031
24,0,2,0.326,0.057
24,0,3,0.326,-0.028
24,1,0,0.326,-0.031
24,1,1,0.326,0.000
24,1,2,0.326,-0.089
24,1,3,0.326,0.051
24,2,0,0.326,0.057
24,2,1,0.326,-0.089
24,2,2,0.326,0.000
24,2,3,0.326,-0.036
24,3,0,0.326,-0.028
24,3,1,0.326,0.051
24,3,2,0.326,-0.036
24,3,3,0.326,0.000
25,0,0,0.334,0.000
25,0,1,0.334,-0.031
25,0,2,0.334,0.059
25,0,3,0.334,-0.030
25,1,0,0.334,-0.031
25,1,1,0.334,0.000
25,1,2,0.334,-0.091
25,1,3,0.334,0.053
25,2,0,0.334,0.059
25,2,1,0.334,-0.091
25,2,2,0.334,0.000
25,2,3,0.334,-0.036
25,3,0,0.334,-0.030
25,3,1,0.334,0.053
25,3,2,0.334,-0.036
25,3,3,0.334,0.000
26,0,0,0.342,0.000
26,0,1,0.342,-0.030
26,0,2,0.342,0.061
26,0,3,0.342,-0.031
26,1,0,0.342,-0.030
26,1,1,0.342,0.000
26,1,2,0.342,-0.093
26,1,3,0.342,0.054
26,2,0,0.342,0.061
26,2,1,0.342,-0.093
26,2,2,0.342,0.000
26,2,3,0.342,-0.036
26,3,0,0.342,-0.031
26,3,1,0.342,0.054
26,3,2,0.342,-0.036
26,3,3,0.342,0.000
27,0,0,0.350,0.000
27,0,1,0.350,-0.030
27,0,2,0.350,0.063
27,0,3,0.350,-0.033
27,1,0,0.350,-0.030
27,1,1,0.350,0.000
27,1,2,0.350,-0.095
27,1,3,0.350,0.056
27,2,0,0.350,0.063
27,2,1,0.350,-0.095
27,2,2,0.350,0.000
27,2,3,0.350,-0.036
27,3,0,0.350,-0.033
27,3,1,0.350,0.056
27,3,2,0.350,-0.036
27,3,3,0.350,0.000
28,0,0,0.358,0.000
28,0,1,0.358,-0.030
28,0,2,0.358,0.066
28,0,3,0.358,-0.034
28,1,0,0.358,-0.030
28,1,1,0.358,0.000
28,1,2,0.358,-0.098
28,1,3,0.358,0.058
