163,4,time,val
28,0,1,3.439,-745.183
28,0,2,3.439,0.023
28,0,3,3.439,745.187
28,1,0,3.439,-745.183
28,1,1,3.439,0.000
28,1,2,3.439,745.250
28,1,3,3.439,-16384.000
28,2,0,3.439,0.023
28,2,1,3.439,745.250
28,2,2,3.439,0.000
28,2,3,3.439,-745.143
28,3,0,3.439,745.187
28,3,1,3.439,8192.000
28,3,2,3.439,-745.143
28,3,3,3.439,0.000
29,0,0,3.498,0.000
29,0,1,3.498,-467.001
29,0,2,3.498,0.023
29,0,3,3.498,467.016
29,1,0,3.498,-467.001
29,1,1,3.498,0.000
29,1,2,3.498,467.071
29,1,3,3.498,32768.000
29,2,0,3.498,0.023
29,2,1,3.498,467.071
29,2,2,3.498,0.000
29,2,3,3.498,-466.975
29,3,0,3.498,467.016
29,3,1,3.498,-65536.000
29,3,2,3.498,-466.975
29,3,3,3.498,0.000
30,0,0,3.614,0.000
30,0,1,3.614,-2732.642
30,0,2,3.614,0.023
30,0,3,3.614,2732.674
30,1,0,3.614,-2732.642
30,1,1,3.614,0.000
30,1,2,3.614,2732.710
30,1,3,3.614,0.000
30,2,0,3.614,0.023
30,2,1,3.614,2732.710
30,2,2,3.614,0.000
30,2,3,3.614,-2732.629
30,3,0,3.614,2732.674
30,3,1,3.614,524288.000
30,3,2,3.614,-2732.629
30,3,3,3.614,0.000
31,0,0,3.730,0.000
31,0,1,3.730,-16022.023
31,0,2,3.730,0.023
31,0,3,3.730,16022.064
31,1,0,3.730,-16022.023
31,1,1,3.730,0.000
31,1,2,3.730,16022.076
31,1,3,3.730,33554432.000
31,2,0,3.730,0.023
31,2,1,3.730,16022.077
31,2,2,3.730,0.000
31,2,3,3.730,-16022.006
31,3,0,3.730,16022.064
31,3,1,3.730,33554432.000
31,3,2,3.730,-16022.006
31,3,3,3.730,0.000
32,0,0,3.788,0.000
32,0,1,3.788,-10285.534
32,0,2,3.788,0.023
32,0,3,3.788,10285.580
32,1,0,3.788,-10285.534
32,1,1,3.788,0.000
32,1,2,3.788,10285.601
32,1,3,3.788,-33554432.000
32,2,0,3.788,0.023
32,2,1,3.788,10285.601
32,2,2,3.788,0.000
32,2,3,3.788,-10285.535
32,3,0,3.788,10285.580
32,3,1,3.788,234881024.000
32,3,2,3.788,-10285.535
