163,4,time,val
120,2,10.984,2.113
120,3,10.984,-1.529
121,0,11.052,0.786
121,1,11.052,3.546
121,2,11.052,2.113
121,3,11.052,-1.530
122,0,11.143,0.786
122,1,11.143,3.545
122,2,11.143,2.113
122,3,11.143,-1.529
123,0,11.233,0.786
123,1,11.233,3.542
123,2,11.233,2.113
123,3,11.233,-1.526
124,0,11.301,0.786
124,1,11.301,3.545
124,2,11.301,2.113
124,3,11.301,-1.529
125,0,11.369,0.786
125,1,11.369,3.546
125,2,11.369,2.113
125,3,11.369,-1.530
126,0,11.459,0.786
126,1,11.459,3.545
126,2,11.459,2.113
126,3,11.459,-1.529
127,0,11.549,0.786
127,1,11.549,3.542
127,2,11.549,2.113
127,3,11.549,-1.526
128,0,11.618,0.786
128,1,11.618,3.545
128,2,11.618,2.113
128,3,11.618,-1.529
129,0,11.686,0.786
129,1,11.686,3.546
129,2,11.686,2.113
129,3,11.686,-1.530
130,0,11.776,0.786
130,1,11.776,3.545
130,2,11.776,2.113
130,3,11.776,-1.529
131,0,11.865,0.786
131,1,11.865,3.542
131,2,11.865,2.113
131,3,11.865,-1.526
132,0,11.934,0.786
132,1,11.934,3.545
132,2,11.934,2.113
132,3,11.934,-1.529
133,0,12.003,0.786
133,1,12.003,3.546
133,2,12.003,2.113
133,3,12.003,-1.530
134,0,12.091,0.786
134,1,12.091,3.545
134,2,12.091,2.113
134,3,12.091,-1.529
135,0,12.180,0.786
135,1,12.180,3.542
135,2,12.180,2.113
135,3,12.180,-1.526
136,0,12.249,0.786
136,1,12.249,3.545
136,2,12.249,2.113
136,3,12.249,-1.529
137,0,12.319,0.786
137,1,12.319,3.546
137,2,12.319,2.113
137,3,12.319,-1.530
138,0,12.407,0.786
138,1,12.407,3.545
138,2,12.407,2.113
138,3,12.407,-1.529
139,0,12.495,0.786
139,1,12.495,3.542
139,2,12.495,2.113
139,3,12.495,-1.526
140,0,12.565,0.786
140,1,12.565,3.545
140,2,12.565,2.113
140,3,12.565,-1.529
141,0,12.634,0.786
141,1,12.634,3.546
141,2,12.634,2.113
141,3,12.634,-1.530
142,0,12.722,0.786
142,1,12.722,3.545
142,2,12.722,2.113
142,3,12.722,-1.529
143,0,12.810,0.786
143,1,12.810,3.543
143,2,12.810,2.113
143,3,12.810,-1.526
144,0,12.880,0.786
144,1,12.880,3.545
144,2,12.880,2.113
144,3,12.880,-1.528
145,0,12.950,0.786
145,1,12.950,3.546
145,2,12.950,2.113
145,3,12.950,-1.530
146,0,13.037,0.786
146,1,13.037,3.545
146,2,13.037,2.113
146,3,13.037,-1.528
147,0,13.125,0.786
147,1,13.125,3.543
147,2,13.125,2.113
147,3,13.125,-1.526
148,0,13.195,0.786
148,1,13.195,3.545
148,2,13.195,2.113
148,3,13.195,-1.528
149,0,13.265,0.786
149,1,13.265,3.546
149,2,13.265,2.113
149,3,13.265,-1.530
150,0,13.352,0.786
150,1,13.352,3.545
150,2,13.352,2.113
150,3,13.352,-1.528
151,0,13.461,0.786
151,1,13.461,3.537
151,2,13.461,2.113
151,3,13.461,-1.520
152,0,13.510,0.786
152,1,13.510,3.547
152,2,13.510,2.113
152,3,13.510,-1.531
153,0,13.558,0.786
153,1,13.558,3.548
153,2,13.558,2.113
153,3,13.558,-1.532
154,0,13.750,0.786
154,1,13.750,3.547
154,2,13.750,2.113
154,3,13.750,-1.531
155,0,13.937,0.786
155,1,13.937,3.537
155,2,13.937,2.113
155,3,13.937,-1.521
156,0,13.987,0.786
156,1,13.987,3.547
156,2,13.987,2.113
156,3,13.987,-1.531
157,0,14.037,0.786
157,1,14.037,3.548
157,2,14.037,2.113
157,3,14.037,-1.532
158,0,14.211,0.786
158,1,14.211,3.547
158,2,14.211,2.113
158,3,14.211,-1.531
159,0,14.378,0.786
159,1,14.378,3.538
159,2,14.378,2.113
159,3,14.378,-1.521
160,0,14.429,0.786
160,1,14.429,3.547
160,2,14.429,2.113
160,3,14.429,-1.531
161,0,14.481,0.786
161,1,14.481,3.548
161,2,14.481,2.113
161,3,14.481,-1.532
162,0,14.644,0.786
162,1,14.644,3.547
162,2,14.644,2.113
162,3,14.644,-1.531
