121,4,time,val
29,1,3,0.329,0.079
29,2,0,0.329,-0.151
29,2,1,0.329,0.597
29,2,2,0.329,0.429
29,2,3,0.329,0.789
29,3,0,0.329,-0.028
29,3,1,0.329,0.079
29,3,2,0.329,0.789
29,3,3,0.329,-0.425
30,0,0,0.337,2.447
30,0,1,0.337,0.872
30,0,2,0.337,-0.152
30,0,3,0.337,-0.028
30,1,0,0.337,0.872
30,1,1,0.337,2.074
30,1,2,0.337,0.588
30,1,3,0.337,0.079
30,2,0,0.337,-0.152
30,2,1,0.337,0.588
30,2,2,0.337,0.428
30,2,3,0.337,0.783
30,3,0,0.337,-0.028
30,3,1,0.337,0.079
30,3,2,0.337,0.783
30,3,3,0.337,-0.434
31,0,0,0.345,2.452
31,0,1,0.345,0.868
31,0,2,0.345,-0.153
31,0,3,0.345,-0.029
31,1,0,0.345,0.868
31,1,1,0.345,2.079
31,1,2,0.345,0.580
31,1,3,0.345,0.078
31,2,0,0.345,-0.153
31,2,1,0.345,0.580
31,2,2,0.345,0.426
31,2,3,0.345,0.776
31,3,0,0.345,-0.029
31,3,1,0.345,0.078
31,3,2,0.345,0.776
31,3,3,0.345,-0.443
32,0,0,0.353,2.457
32,0,1,0.353,0.865
32,0,2,0.353,-0.153
32,0,3,0.353,-0.029
32,1,0,0.353,0.865
32,1,1,0.353,2.083
32,1,2,0.353,0.571
32,1,3,0.353,0.078
32,2,0,0.353,-0.153
32,2,1,0.353,0.571
32,2,2,0.353,0.425
32,2,3,0.353,0.770
32,3,0,0.353,-0.029
32,3,1,0.353,0.078
32,3,2,0.353,0.770
32,3,3,0.353,-0.451
33,0,0,0.361,2.463
33,0,1,0.361,0.861
33,0,2,0.361,-0.154
33,0,3,0.361,-0.029
33,1,0,0.361,0.861
33,1,1,0.361,2.088
33,1,2,0.361,0.563
33,1,3,0.361,0.077
33,2,0,0.361,-0.154
33,2,1,0.361,0.563
33,2,2,0.361,0.424
33,2,3,0.361,0.763
33,3,0,0.361,-0.029
33,3,1,0.361,0.077
33,3,2,0.361,0.763
33,3,3,0.361,-0.460
34,0,0,0.369,2.468
34,0,1,0.369,0.857
34,0,2,0.369,-0.155
34,0,3,0.369,-0.030
34,1,0,0.369,0.857
34,1,1,0.369,2.092
34,1,2,0.369,0.555
34,1,3,0.369,0.077
34,2,0,0.369,-0.155
34,2,1,0.369,0.555
34,2,2,0.369,0.423
34,2,3,0.369,0.757
34,3,0,0.369,-0.030
34,3,1,0.369,0.077
34,3,2,0.369,0.757
34,3,3,0.369,-0.468
35,0,0,0.377,2.473
35,0,1,0.377,0.854
35,0,2,0.377,-0.155
35,0,3,0.377,-0.030
35,1,0,0.377,0.854
35,1,1,0.377,2.096
35,1,2,0.377,0.546
35,1,3,0.377,0.076
35,2,0,0.377,-0.155
35,2,1,0.377,0.546
35,2,2,0.377,0.422
35,2,3,0.377,0.751
35,3,0,0.377,-0.030
35,3,1,0.377,0.076
35,3,2,0.377,0.751
35,3,3,0.377,-0.477
36,0,0,0.385,2.479
36,0,1,0.385,0.850
36,0,2,0.385,-0.155
36,0,3,0.385,-0.030
36,1,0,0.385,0.850
36,1,1,0.385,2.100
36,1,2,0.385,0.538
36,1,3,0.385,0.075
36,2,0,0.385,-0.155
36,2,1,0.385,0.538
36,2,2,0.385,0.421
36,2,3,0.385,0.744
36,3,0,0.385,-0.030
36,3,1,0.385,0.075
36,3,2,0.385,0.744
36,3,3,0.385,-0.485
37,0,0,0.393,2.484
37,0,1,0.393,0.846
37,0,2,0.393,-0.156
37,0,3,0.393,-0.030
37,1,0,0.393,0.846
37,1,1,0.393,2.103
37,1,2,0.393,0.530
37,1,3,0.393,0.074
37,2,0,0.393,-0.156
37,2,1,0.393,0.530
37,2,2,0.393,0.421
37,2,3,0.393,0.737
37,3,0,0.393,-0.030
37,3,1,0.393,0.074
37,3,2,0.393,0.737
37,3,3,0.393,-0.494
38,0,0,0.401,2.489
38,0,1,0.401,0.843
38,0,2,0.401,-0.156
38,0,3,0.401,-0.030
38,1,0,0.401,0.843
38,1,1,0.401,2.107
38,1,2,0.401,0.522
38,1,3,0.401,0.073
38,2,0,0.401,-0.156
38,2,1,0.401,0.522
38,2,2,0.401,0.421
38,2,3,0.401,0.731
38,3,0,0.401,-0.030
38,3,1,0.401,0.073
38,3,2,0.401,0.731
38,3,3,0.401,-0.502
39,0,0,0.409,2.494
39,0,1,0.409,0.839
39,0,2,0.409,-0.155
39,0,3,0.409,-0.030
39,1,0,0.409,0.839
39,1,1,0.409,2.110
39,1,2,0.409,0.514
39,1,3,0.409,0.072
39,2,0,0.409,-0.155
39,2,1,0.409,0.514
39,2,2,0.409,0.420
39,2,3,0.409,0.724
39,3,0,0.409,-0.030
39,3,1,0.409,0.072
39,3,2,0.409,0.724
39,3,3,0.409,-0.510
40,0,0,0.417,2.500
40,0,1,0.417,0.836
40,0,2,0.417,-0.155
40,0,3,0.417,-0.030
40,1,0,0.417,0.836
40,1,1,0.417,2.113
40,1,2,0.417,0.506
40,1,3,0.417,0.071
40,2,0,0.417,-0.155
40,2,1,0.417,0.506
40,2,2,0.417,0.420
40,2,3,0.417,0.717
40,3,0,0.417,-0.030
40,3,1,0.417,0.071
40,3,2,0.417,0.717
40,3,3,0.417,-0.519
41,0,0,0.426,2.505
41,0,1,0.426,0.832
41,0,2,0.426,-0.155
41,0,3,0.426,-0.030
41,1,0,0.426,0.832
41,1,1,0.426,2.116
41,1,2,0.426,0.498
41,1,3,0.426,0.070
41,2,0,0.426,-0.155
41,2,1,0.426,0.498
41,2,2,0.426,0.420
41,2,3,0.426,0.711
41,3,0,0.426,-0.030
41,3,1,0.426,0.070
41,3,2,0.426,0.711
41,3,3,0.426,-0.527
42,0,0,0.434,2.511
42,0,1,0.434,0.828
42,0,2,0.434,-0.155
42,0,3,0.434,-0.030
42,1,0,0.434,0.828
42,1,1,0.434,2.119
42,1,2,0.434,0.490
42,1,3,0.434,0.069
42,2,0,0.434,-0.155
42,2,1,0.434,0.490
42,2,2,0.434,0.420
42,2,3,0.434,0.704
42,3,0,0.434,-0.030
42,3,1,0.434,0.069
42,3,2,0.434,0.704
42,3,3,0.434,-0.535
43,0,0,0.442,2.516
43,0,1,0.442,0.825
43,0,2,0.442,-0.154
43,0,3,0.442,-0.029
43,1,0,0.442,0.825
43,1,1,0.442,2.121
43,1,2,0.442,0.482
43,1,3,0.442,0.068
43,2,0,0.442,-0.154
43,2,1,0.442,0.482
43,2,2,0.442,0.421
43,2,3,0.442,0.697
43,3,0,0.442,-0.029
43,3,1,0.442,0.068
43,3,2,0.442,0.697
43,3,3,0.442,-0.543
44,0,0,0.451,2.521
44,0,1,0.451,0.821
44,0,2,0.451,-0.153
44,0,3,0.451,-0.029
44,1,0,0.451,0.821
44,1,1,0.451,2.123
44,1,2,0.451,0.475
44,1,3,0.451,0.066
44,2,0,0.451,-0.153
44,2,1,0.451,0.475
44,2,2,0.451,0.421
44,2,3,0.451,0.690
44,3,0,0.451,-0.029
44,3,1,0.451,0.066
44,3,2,0.451,0.690
44,3,3,0.451,-0.551
45,0,0,0.459,2.527
45,0,1,0.459,0.818
45,0,2,0.459,-0.153
45,0,3,0.459,-0.029
45,1,0,0.459,0.818
45,1,1,0.459,2.126
45,1,2,0.459,0.467
45,1,3,0.459,0.065
45,2,0,0.459,-0.153
45,2,1,0.459,0.467
45,2,2,0.459,0.422
45,2,3,0.459,0.683
45,3,0,0.459,-0.029
45,3,1,0.459,0.065
45,3,2,0.459,0.683
45,3,3,0.459,-0.559
46,0,0,0.468,2.532
46,0,1,0.468,0.814
46,0,2,0.468,-0.152
46,0,3,0.468,-0.029
46,1,0,0.468,0.814
46,1,1,0.468,2.128
46,1,2,0.468,0.460
46,1,3,0.468,0.064
46,2,0,0.468,-0.152
46,2,1,0.468,0.460
46,2,2,0.468,0.422
46,2,3,0.468,0.676
46,3,0,0.468,-0.029
46,3,1,0.468,0.064
46,3,2,0.468,0.676
46,3,3,0.468,-0.567
47,0,0,0.477,2.538
47,0,1,0.477,0.811
47,0,2,0.477,-0.151
47,0,3,0.477,-0.028
47,1,0,0.477,0.811
47,1,1,0.477,2.129
47,1,2,0.477,0.452
47,1,3,0.477,0.062
47,2,0,0.477,-0.151
47,2,1,0.477,0.452
47,2,2,0.477,0.423
47,2,3,0.477,0.669
47,3,0,0.477,-0.028
47,3,1,0.477,0.062
47,3,2,0.477,0.669
47,3,3,0.477,-0.575
48,0,0,0.485,2.543
48,0,1,0.485,0.807
48,0,2,0.485,-0.150
48,0,3,0.485,-0.028
48,1,0,0.485,0.807
48,1,1,0.485,2.131
48,1,2,0.485,0.445
48,1,3,0.485,0.061
48,2,0,0.485,-0.150
48,2,1,0.485,0.445
48,2,2,0.485,0.424
48,2,3,0.485,0.662
48,3,0,0.485,-0.028
48,3,1,0.485,0.061
48,3,2,0.485,0.662
48,3,3,0.485,-0.583
49,0,0,0.494,2.549
49,0,1,0.494,0.804
49,0,2,0.494,-0.149
49,0,3,0.494,-0.027
49,1,0,0.494,0.804
49,1,1,0.494,2.132
49,1,2,0.494,0.437
49,1,3,0.494,0.059
49,2,0,0.494,-0.149
49,2,1,0.494,0.437
49,2,2,0.494,0.425
49,2,3,0.494,0.655
49,3,0,0.494,-0.027
49,3,1,0.494,0.059
49,3,2,0.494,0.655
49,3,3,0.494,-0.591
50,0,0,0.503,2.555
50,0,1,0.503,0.800
50,0,2,0.503,-0.147
50,0,3,0.503,-0.027
50,1,0,0.503,0.800
50,1,1,0.503,2.133
50,1,2,0.503,0.430
50,1,3,0.503,0.058
50,2,0,0.503,-0.147
50,2,1,0.503,0.430
50,2,2,0.503,0.426
50,2,3,0.503,0.648
50,3,0,0.503,-0.027
50,3,1,0.503,0.058
50,3,2,0.503,0.648
50,3,3,0.503,-0.599
51,0,0,0.512,2.560
51,0,1,0.512,0.796
51,0,2,0.512,-0.146
51,0,3,0.512,-0.026
51,1,0,0.512,0.796
51,1,1,0.512,2.134
51,1,2,0.512,0.422
51,1,3,0.512,0.056
51,2,0,0.512,-0.146
51,2,1,0.512,0.422
51,2,2,0.512,0.427
51,2,3,0.512,0.640
51,3,0,0.512,-0.026
51,3,1,0.512,0.056
51,3,2,0.512,0.640
51,3,3,0.512,-0.607
52,0,0,0.521,2.566
52,0,1,0.521,0.793
52,0,2,0.521,-0.144
52,0,3,0.521,-0.026
52,1,0,0.521,0.793
52,1,1,0.521,2.135
52,1,2,0.521,0.415
52,1,3,0.521,0.055
52,2,0,0.521,-0.144
52,2,1,0.521,0.415
52,2,2,0.521,0.429
52,2,3,0.521,0.633
52,3,0,0.521,-0.026
52,3,1,0.521,0.055
52,3,2,0.521,0.633
52,3,3,0.521,-0.615
53,0,0,0.530,2.572
53,0,1,0.530,0.789
53,0,2,0.530,-0.143
53,0,3,0.530,-0.025
53,1,0,0.530,0.789
53,1,1,0.530,2.136
53,1,2,0.530,0.408
53,1,3,0.530,0.053
53,2,0,0.530,-0.143
53,2,1,0.530,0.408
53,2,2,0.530,0.430
53,2,3,0.530,0.625
53,3,0,0.530,-0.025
53,3,1,0.530,0.053
53,3,2,0.530,0.625
53,3,3,0.530,-0.623
54,0,0,0.540,2.578
54,0,1,0.540,0.786
54,0,2,0.540,-0.141
54,0,3,0.540,-0.025
54,1,0,0.540,0.786
54,1,1,0.540,2.136
54,1,2,0.540,0.401
54,1,3,0.540,0.052
54,2,0,0.540,-0.141
54,2,1,0.540,0.401
54,2,2,0.540,0.432
54,2,3,0.540,0.618
54,3,0,0.540,-0.025
54,3,1,0.540,0.052
54,3,2,0.540,0.618
54,3,3,0.540,-0.631
55,0,0,0.549,2.584
55,0,1,0.549,0.782
55,0,2,0.549,-0.139
